productId,productCode,productName,netPrice,availabilityUrl,availability,grossPrice,composition,needleStrength
pid-49320,bwst330,Stylecraft Baby Sparkle,3.72,https://www.wollplatz.de/artikel/49320/stylecraft-baby-sparkle.html,Lieferbar,4.43,100% Mercerisiert Baumwolle,Fine
pid-18011,bwst284,Stylecraft Bellissima DK,3.51,https://www.wollplatz.de/wolle/stylecraft/stylecraft-bellissima-dk,Lieferbar,4.18,100% Mercerisiert Baumwolle,Fine
pid-48411,bwst324,Stylecraft Fusion,3.72,https://www.wollplatz.de/artikel/48411/stylecraft-fusion.html,Lieferbar,4.43,100% Mercerisiert Baumwolle,Fine
